person,personLabel,country,countryLabel,genderLabel,wikipediaArticle
http://www.wikidata.org/entity/Q47124886,P. Raja,http://www.wikidata.org/entity/Q668,India,,
http://www.wikidata.org/entity/Q47251616,D Ebenezer,http://www.wikidata.org/entity/Q668,India,male,
http://www.wikidata.org/entity/Q47253518,Amresh Prakash,http://www.wikidata.org/entity/Q668,India,male,
http://www.wikidata.org/entity/Q47258825,Sai Krishna Katla,http://www.wikidata.org/entity/Q668,India,male,
http://www.wikidata.org/entity/Q47693903,Rajender S Varma,http://www.wikidata.org/entity/Q668,India,male,
http://www.wikidata.org/entity/Q48089630,Sureshkumar Balasubramanian,http://www.wikidata.org/entity/Q668,India,male,
http://www.wikidata.org/entity/Q48726861,Abhirup Banerjee,http://www.wikidata.org/entity/Q668,India,male,
http://www.wikidata.org/entity/Q48925879,Aijaz Ahmad Wachkoo,http://www.wikidata.org/entity/Q668,India,male,
http://www.wikidata.org/entity/Q48975695,Debasish Roy,http://www.wikidata.org/entity/Q668,India,male,
http://www.wikidata.org/entity/Q50200717,Palanivel Velmurugan,http://www.wikidata.org/entity/Q668,India,male,
http://www.wikidata.org/entity/Q50243051,Deepa Mele Veedu,http://www.wikidata.org/entity/Q668,India,female,
http://www.wikidata.org/entity/Q50275948,Kulwant Singh,http://www.wikidata.org/entity/Q668,India,male,
http://www.wikidata.org/entity/Q51016284,Vinay Keshavamurthy,http://www.wikidata.org/entity/Q668,India,male,
http://www.wikidata.org/entity/Q51699364,Mukesh Kumar,http://www.wikidata.org/entity/Q668,India,male,
http://www.wikidata.org/entity/Q51803714,Mukundan Thelakkat,http://www.wikidata.org/entity/Q668,India,male,
http://www.wikidata.org/entity/Q52387425,Vijay Kumar,http://www.wikidata.org/entity/Q668,India,male,
http://www.wikidata.org/entity/Q52560010,Anurag S Rathore,http://www.wikidata.org/entity/Q668,India,male,
http://www.wikidata.org/entity/Q52913615,B. Kariyanna,http://www.wikidata.org/entity/Q668,India,,
http://www.wikidata.org/entity/Q53461530,Saranya Ghosh,http://www.wikidata.org/entity/Q668,India,male,
http://www.wikidata.org/entity/Q53496202,Farmanur Khan,http://www.wikidata.org/entity/Q668,India,,
